S,V,E,EV,E+EV,I,IV,I+IV,H,HV,H+HV,R,RV,,D
0.03313000000000001,0.24701000000000004,0.00037,0.0019700000000000004,0.00234,0.00032,0.0023299999999999996,0.00265,6.000000000000001e-05,0.00016,0.00022,0.01341,0.68703,0.70044,0.01421
0.03326,0.24678999999999998,0.00035999999999999997,0.00198,0.00234,0.00032,0.0023699999999999997,0.00269,6.000000000000001e-05,0.00016,0.00022,0.01333,0.6871599999999999,0.70049,0.01421
0.03276,0.24714,0.0004,0.0018799999999999997,0.00228,0.00032,0.00241,0.00273,6.000000000000001e-05,0.00013,0.00019,0.01333,0.68736,0.70069,0.01421
0.0325,0.24738,0.00041000000000000005,0.00194,0.00235,0.00031,0.00222,0.00253,6.000000000000001e-05,0.00013,0.00019,0.01326,0.68758,0.70084,0.01421
0.032529999999999996,0.24733000000000005,0.0003999999999999999,0.00186,0.00226,0.00031,0.00218,0.00249,0.00005,0.00013,0.00018,0.013239999999999998,0.68776,0.701,0.01421
0.03252,0.24733,0.00035999999999999997,0.00184,0.0022,0.00035999999999999997,0.0021400000000000004,0.0025,0.00005,0.00011,0.00016,0.01318,0.6879,0.70108,0.01421
0.03234,0.24749,0.00037,0.00193,0.0023,0.00037000000000000005,0.00207,0.00244,0.00005,0.00011,0.00016,0.013059999999999999,688,688.01306,0.01421
0.03208,0.24771,0.00043,0.0019,0.00233,0.00033999999999999997,0.00207,0.00241,0.00005,8.999999999999999e-05,0.00014,0.012979999999999997,0.68814,0.70112,0.01421
0.03229,0.24759000000000003,0.00037999999999999997,0.00189,0.00227,0.00032999999999999994,0.0019899999999999996,0.00232,0.00005,0.0001,0.00015,0.012919999999999997,0.68824,0.70116,0.01422
0.03219,0.24766,0.00035999999999999997,0.0018800000000000002,0.00224,0.00029,2,2.00029,0.00004,0.00010999999999999999,0.00015,0.01293,0.68832,0.70125,0.01422
0.03195,0.24785000000000004,0.00039,0.0017599999999999998,0.00215,0.00028,0.0020900000000000003,0.00237,0.00005,0.00011999999999999999,0.00017,0.01293,0.68836,0.70129,0.01422
0.032189999999999996,0.24762,0.00034,0.00177,0.00211,0.00030000000000000003,0.00198,0.00228,6.000000000000001e-05,0.00013,0.00019,0.0129,0.68849,0.70139,0.01422
0.03227,0.24751000000000004,0.00029,0.0018100000000000002,0.0021,0.00033,0.0019199999999999998,0.00225,6.000000000000001e-05,0.00011,0.00017,0.01285,0.6886300000000001,0.70148,0.01422
0.03216,0.24764000000000003,0.00028,0.0018000000000000002,0.00208,0.00031999999999999997,0.00182,0.00214,0.00007,0.00011,0.00018,0.01278,0.6888,0.70158,0.01422
0.032080000000000004,0.24792000000000006,0.00029,0.0016799999999999999,0.00197,0.00031999999999999997,0.00179,0.00211,0.00008,0.0001,0.00018,0.012690000000000002,0.68883,0.70152,0.01422
0.03217,0.24781,0.00031999999999999997,0.00169,0.00201,0.00029,0.0018000000000000002,0.00209,0.00007,0.00011,0.00018,0.01265,0.68887,0.70152,0.01422
0.03186,0.24815,0.00031,0.00172,0.00203,0.00027,0.00167,0.00194,0.00007,0.0001,0.00017,0.012639999999999998,0.6889800000000001,0.70162,0.014229999999999998
0.031740000000000004,0.24838,0.0003399999999999999,0.0016100000000000003,0.00195,0.00025,0.0017100000000000001,0.00196,0.00007,0.0001,0.00017,0.012519999999999998,0.68904,0.70156,0.014239999999999997
0.03173,0.24830000000000002,0.00030999999999999995,0.0018199999999999998,0.00213,0.00030000000000000003,0.00167,0.00197,0.00007,0.00011,0.00018,0.01243,0.68902,0.70145,0.014239999999999997
0.031749999999999994,0.24834,0.00035999999999999997,0.0018199999999999998,0.00218,0.00027,0.00167,0.00194,6.000000000000001e-05,0.00011,0.00017,0.01234,0.6890400000000001,0.70138,0.014239999999999997
0.03154,0.24851,0.00033999999999999997,0.0018000000000000002,0.00214,0.00029,0.0017500000000000003,0.00204,6.000000000000001e-05,0.00008,0.00014,0.0123,0.6890900000000002,0.70139,0.014239999999999997
0.03136,0.24855,0.0004,0.0018800000000000002,0.00228,0.00030000000000000003,0.0017500000000000003,0.00205,6.000000000000001e-05,0.00008,0.00014,0.01219,0.6891799999999999,0.70137,0.014250000000000002
0.03154,0.24848999999999996,0.00038,0.0018800000000000002,0.00226,0.0003,0.00167,0.00197,6.000000000000001e-05,0.00008,0.00014,0.01206,0.68929,0.70135,0.014250000000000002
0.03134,0.24871,0.00038,0.00182,0.0022,0.00031999999999999997,0.00172,0.00204,0.00005,0.00009,0.00014,0.01198,0.6893300000000002,0.70131,0.01426
0.03138,0.24877000000000002,0.00035999999999999997,0.0018000000000000002,0.00216,0.00033999999999999997,0.00173,0.00207,6.000000000000001e-05,0.00008,0.00014,0.011890000000000001,0.68932,0.70121,0.01427
0.03163,0.24857,0.00037,0.0018099999999999998,0.00218,0.0003199999999999999,0.0018000000000000002,0.00212,0.00005,7.000000000000001e-05,0.00012,0.01184,0.68927,0.70111,0.01427
0.03152,0.24880000000000005,0.00034,0.0016399999999999997,0.00198,0.00037,0.0019,0.00227,6.000000000000001e-05,0.00005,0.00011,0.01174,0.6893,0.70104,0.014279999999999998
0.03164,0.24874999999999997,0.00034,0.00162,0.00196,0.00034999999999999994,0.0017500000000000003,0.0021,6.000000000000001e-05,0.00005,0.00011,0.011699999999999999,0.68946,0.70116,0.014279999999999998
0.031740000000000004,0.24863,0.00038,0.0016300000000000002,0.00201,0.00033,0.0017000000000000001,0.00203,7.000000000000001e-05,0.00004,0.00011,0.011649999999999999,0.6895499999999999,0.7012,0.014279999999999998
0.031749999999999994,0.2487,0.00035999999999999997,0.00149,0.00185,0.00030000000000000003,0.0016200000000000003,0.00192,7.999999999999999e-05,0.00005,0.00013,0.01162,0.68975,0.70137,0.014279999999999998
0.03188,0.24867000000000003,0.00033,0.00143,0.00176,0.00032,0.00156,0.00188,7.999999999999999e-05,0.00007,0.00015,0.01159,0.68979,0.70138,0.014279999999999998
0.03214,0.24853999999999993,0.0003399999999999999,0.00135,0.00169,0.00032,0.00152,0.00184,8.999999999999999e-05,0.00007,0.00016,0.01151,0.68984,0.70135,0.014279999999999998
0.032010000000000004,0.24866000000000002,0.00032999999999999994,0.0013599999999999997,0.00169,0.00033999999999999997,0.0015500000000000002,0.00189,8.999999999999999e-05,6.000000000000001e-05,0.00015,0.0115,0.6898200000000001,0.70132,0.014279999999999998
0.03182,0.24886999999999998,0.00032999999999999994,0.0013599999999999997,0.00169,0.00035999999999999997,0.0014100000000000002,0.00177,8.999999999999999e-05,7.999999999999999e-05,0.00017,0.01143,0.68995,0.70138,0.014299999999999997
0.03193,0.24877000000000002,0.00038,0.00135,0.00173,0.00033,0.0014399999999999999,0.00177,0.00007,8.999999999999999e-05,0.00016,0.011389999999999999,0.68995,0.70134,0.014299999999999997
0.03206,0.24878,0.00039,0.0012699999999999999,0.00166,0.00033999999999999997,0.00146,0.0018,5.9999999999999995e-05,0.00008,0.00014,0.0113,0.6899600000000001,0.70126,0.014299999999999997
0.032100000000000004,0.24871,0.00037,0.00129,0.00166,0.00031,0.00152,0.00183,5.9999999999999995e-05,0.00007,0.00013,0.01128,0.6899799999999999,0.70126,0.01431
0.03211000000000001,0.24868,0.00034,0.00132,0.00166,0.00034,0.0015,0.00184,5.9999999999999995e-05,6.000000000000001e-05,0.00012,0.01121,0.6900699999999999,0.70128,0.01431
0.03221,0.24868,0.00031999999999999997,0.00136,0.00168,0.00031,0.0014399999999999999,0.00175,0.00005,0.00007,0.00012,0.011189999999999999,0.69005,0.70124,0.01432
0.03207,0.24884000000000003,0.00026999999999999995,0.00135,0.00162,0.00033,0.0013499999999999999,0.00168,0.00005,7.000000000000001e-05,0.00012,0.011159999999999998,0.69019,0.70135,0.01432
0.0319,0.24921,0.00023,0.00135,0.00158,0.00033,0.00126,0.00159,0.00005,0.00009,0.00014,0.011169999999999998,0.6900899999999999,0.70126,0.01432
0.032080000000000004,0.24924,0.00021000000000000004,0.0013399999999999998,0.00155,0.00030000000000000003,0.00128,0.00158,5.9999999999999995e-05,8.000000000000002e-05,0.00014,0.01115,0.68994,0.70109,0.01432
0.03208,0.24936999999999995,0.00019,0.0012499999999999998,0.00144,0.00031,0.00137,0.00168,5.9999999999999995e-05,7.000000000000001e-05,0.00013,0.01109,0.6898899999999999,0.70098,0.01432
0.03195,0.24965,0.00016,0.00113,0.00129,0.00033,0.0013900000000000002,0.00172,0.00007,7.000000000000001e-05,0.00014,0.011049999999999999,0.68988,0.70093,0.01432
0.03179,0.24982999999999994,0.00012000000000000002,0.00116,0.00128,0.00030999999999999995,0.00132,0.00163,0.00007,0.00008,0.00015,0.01106,0.68994,0.701,0.01432
0.03202,0.24975,0.00014000000000000001,0.0010999999999999998,0.00124,0.00030000000000000003,0.00129,0.00159,6.000000000000001e-05,0.00008,0.00014,11,0.68993,11.68993,0.014329999999999999
0.03222,0.24967999999999999,0.00014,0.0010899999999999998,0.00123,0.00026999999999999995,0.00125,0.00152,6.000000000000001e-05,0.0001,0.00016,0.010919999999999997,0.6899299999999999,0.70085,0.014339999999999997
0.032029999999999996,0.24999,0.00013000000000000002,0.00104,0.00117,0.00026,0.0012299999999999998,0.00149,0.00007,0.00011,0.00018,0.01087,0.6899200000000001,0.70079,0.014350000000000002
0.0319,0.25003000000000003,0.00017,0.00106,0.00123,0.00023000000000000003,0.00126,0.00149,0.00007,0.00011,0.00018,0.010859999999999998,0.6899599999999999,0.70082,0.014350000000000002
0.03196,0.25005,0.00015000000000000001,0.00104,0.00119,0.00022,0.0012400000000000002,0.00146,0.00007,0.0001,0.00017,0.010839999999999997,0.68998,0.70082,0.014350000000000002
0.03207,0.25003000000000003,0.00016,0.00099,0.00115,0.00019,0.0011899999999999999,0.00138,0.00007,0.00012000000000000002,0.00019,0.010839999999999997,0.68998,0.70082,0.014360000000000001
0.031889999999999995,0.25032,0.00014,0.00091,0.00105,0.00019,0.00117,0.00136,0.00007,0.00013,0.0002,0.01082,0.69,0.70082,0.014360000000000001
0.03179,0.25051999999999996,0.00012000000000000002,0.0008699999999999998,0.00099,0.00013000000000000002,0.00116,0.00129,5.9999999999999995e-05,0.00015000000000000001,0.00021,0.010859999999999998,0.6899799999999999,0.70084,0.014360000000000001
0.031619999999999995,0.25092,0.00012000000000000002,0.0008799999999999999,0.001,0.00013000000000000002,0.00105,0.00118,0.00005,0.00014,0.00019,0.010749999999999997,0.68998,0.70073,0.014360000000000001
0.03158,0.25111,0.00012000000000000002,0.0007800000000000001,0.0009,0.00013,0.00108,0.00121,3.0000000000000004e-05,0.00016999999999999999,0.0002,0.010689999999999996,0.6899499999999998,0.70064,0.014360000000000001
0.03171,0.25111000000000006,0.00013,0.0008299999999999998,0.00096,0.00013,0.00097,0.0011,3.0000000000000004e-05,0.00015000000000000001,0.00018,0.01061,0.6899700000000001,0.70058,0.014360000000000001
0.031880000000000006,0.2511,0.00013,0.0008099999999999997,0.00094,0.00012000000000000002,0.0009,0.00102,3.0000000000000004e-05,0.00015000000000000001,0.00018,0.01052,0.6900000000000001,0.70052,0.014360000000000001
0.03216,0.25102,0.00011,0.00076,0.00087,0.00014000000000000001,0.00093,0.00107,3.0000000000000004e-05,0.00014,0.00017,0.010409999999999999,0.6899399999999999,0.70035,0.014360000000000001
0.03230999999999999,0.25094000000000005,0.00017999999999999998,0.0008199999999999999,0.001,0.00013000000000000002,0.00086,0.00099,3.9999999999999996e-05,0.00014,0.00018,0.01032,0.6899000000000001,0.70022,0.014360000000000001
0.032389999999999995,0.25098,0.00017,0.00081,0.00098,0.00014000000000000001,0.00089,0.00103,3.0000000000000004e-05,0.00014,0.00017,0.01025,0.6898399999999999,0.70009,0.014360000000000001
0.032339999999999994,0.25117,0.00017999999999999998,0.0008899999999999998,0.00107,0.00012000000000000002,0.00081,0.00093,3.0000000000000004e-05,0.00012000000000000002,0.00015,0.01015,0.6898299999999999,0.69998,0.014360000000000001
0.03225,0.2513,0.00016,0.0009099999999999999,0.00107,0.00017,0.00078,0.00095,3.0000000000000004e-05,0.0001,0.00013,0.010089999999999998,0.6898500000000001,0.69994,0.014360000000000001
0.03212,0.25146999999999997,0.00015000000000000001,0.0008399999999999999,0.00099,0.00019,0.00081,0.001,3.0000000000000004e-05,0.0001,0.00013,0.010029999999999997,0.6899,0.69993,0.014360000000000001
0.03229,0.25149999999999995,0.00013000000000000002,0.0008199999999999999,0.00095,0.00020999999999999998,0.0008599999999999999,0.00107,0.00002,0.0001,0.00012,0.00992,0.6897900000000001,0.69971,0.014360000000000001
0.03257999999999999,0.25139,0.00013000000000000002,0.00073,0.00086,0.00020999999999999998,0.0008600000000000002,0.00107,0.00002,0.0001,0.00012,0.009879999999999998,0.68974,0.69962,0.014360000000000001
0.03252000000000001,0.25153,0.00015000000000000001,0.00074,0.00089,0.00022999999999999995,0.0008500000000000001,0.00108,0.00002,0.0001,0.00012,0.00986,0.68964,0.6995,0.014360000000000001
0.0324,0.25174,0.00015000000000000001,0.00072,0.00087,0.00019999999999999996,0.00086,0.00106,0.00002,0.00012000000000000002,0.00014,0.009830000000000002,0.6896,0.69943,0.014360000000000001
0.032299999999999995,0.25192999999999993,0.00015999999999999999,0.00078,0.00094,0.00017999999999999998,0.0007899999999999999,0.00097,3.0000000000000004e-05,0.00013,0.00016,0.00978,0.6895600000000001,0.69934,0.014360000000000001
0.03233,0.25199999999999995,0.00016999999999999999,0.0007900000000000001,0.00096,0.00016,0.0008100000000000002,0.00097,3.9999999999999996e-05,0.00011,0.00015,0.00974,0.68949,0.69923,0.014360000000000001
0.032580000000000005,0.25187,0.00016,0.00083,0.00099,0.00013000000000000002,0.00074,0.00087,3.9999999999999996e-05,0.00009,0.00013,0.00975,0.6894500000000001,0.6992,0.014360000000000001
0.03245,0.25196,0.00017999999999999998,0.00088,0.00106,0.00012000000000000002,0.00076,0.00088,3.9999999999999996e-05,0.00009,0.00013,0.00967,0.68948,0.69915,0.014369999999999999
0.03251,0.25204,0.00016999999999999999,0.0008500000000000001,0.00102,0.00014000000000000001,0.00075,0.00089,3.9999999999999996e-05,0.0001,0.00014,0.00963,0.6894,0.69903,0.014369999999999999
0.032499999999999994,0.25212,0.00017,0.0008,0.00097,0.00016,0.00077,0.00093,3.9999999999999996e-05,0.0001,0.00014,0.00955,0.6894199999999999,0.69897,0.014369999999999999
0.032720000000000006,0.25197,0.00015000000000000001,0.00083,0.00098,0.00017999999999999998,0.0007599999999999999,0.00094,3.9999999999999996e-05,8.999999999999999e-05,0.00013,0.009510000000000001,0.68938,0.69889,0.014369999999999999
0.03265,0.25215000000000004,0.00013000000000000002,0.0008100000000000002,0.00094,0.00019,0.0007599999999999999,0.00095,0.00002,7.999999999999999e-05,0.0001,0.0095,0.68933,0.69883,0.014379999999999999
0.032369999999999996,0.2526,0.00016000000000000004,0.0008300000000000002,0.00099,0.00016,0.00075,0.00091,0.00002,8.999999999999999e-05,0.00011,0.00944,0.6891999999999999,0.69864,0.014379999999999999
0.03255,0.25273,0.00014000000000000001,0.0008699999999999999,0.00101,0.00015000000000000001,0.00066,0.00081,0.00002,8.999999999999999e-05,0.00011,0.00931,0.6891,0.69841,0.014379999999999999
0.0324,0.25303,0.00013000000000000002,0.00081,0.00094,0.00015000000000000001,0.00068,0.00083,0.00002,8.999999999999999e-05,0.00011,0.00925,0.6890600000000001,0.69831,0.014379999999999999
0.032490000000000005,0.25316,0.00013000000000000002,0.0007099999999999999,0.00084,0.00013,0.00072,0.00085,0.00002,7.999999999999999e-05,0.0001,0.00915,0.68903,0.69818,0.014379999999999999
0.03253,0.2532,0.00012000000000000002,0.0007900000000000001,0.00091,0.00015000000000000001,0.0007100000000000001,0.00086,0.00002,6.000000000000001e-05,0.00008,0.009069999999999998,0.68897,0.69804,0.014379999999999999
0.032589999999999994,0.25332,0.00008,0.0008300000000000002,0.00091,0.00016999999999999999,0.00071,0.00088,0.00002,6.000000000000001e-05,0.00008,0.00897,0.68887,0.69784,0.014379999999999999
0.03231,0.25377,0.00008,0.0008,0.00088,0.00017,0.0007100000000000001,0.00088,0.00002,0.00005,0.00007,0.0089,0.6888099999999999,0.69771,0.014379999999999999
0.03236,0.2539,0.00007,0.0008399999999999999,0.00091,0.00016999999999999999,0.0006600000000000001,0.00083,3.0000000000000004e-05,0.00005,0.00008,0.00881,0.68873,0.69754,0.014379999999999999
0.032279999999999996,0.25404,0.00011,0.00081,0.00092,0.00014,0.00073,0.00087,3.0000000000000004e-05,0.00005,0.00008,0.00877,0.68866,0.69743,0.014379999999999999
0.03237,0.25412,0.0001,0.0007899999999999999,0.00089,0.00011,0.0007900000000000001,0.0009,0.00001,0.00005,0.00006,0.00876,0.6885,0.69726,0.014400000000000001
0.03251,0.25410000000000005,0.00011999999999999999,0.0008,0.00092,8.999999999999999e-05,0.00073,0.00082,0.00001,3.0000000000000004e-05,0.00004,0.00876,0.68845,0.69721,0.014400000000000001
0.03296,0.25386000000000003,0.00009,0.0007800000000000001,0.00087,0.00012000000000000002,0.00076,0.00088,0.00002,0.00002,0.00004,0.00865,0.6883400000000001,0.69699,0.014400000000000001
33,0.25393,0.00008,0.00074,0.00082,0.00011,0.0008200000000000001,0.00093,0.00002,0.00002,0.00004,0.008549999999999999,0.6883300000000001,0.69688,0.014400000000000001
0.032850000000000004,0.25413,0.0001,0.0008200000000000001,0.00092,7.999999999999999e-05,0.0007999999999999998,0.00088,0.00002,0.00002,0.00004,0.0085,0.68828,0.69678,0.014400000000000001
0.03304,0.25412,0.00012000000000000002,0.00074,0.00086,7.999999999999999e-05,0.0007700000000000001,0.00085,0.00001,3.0000000000000004e-05,0.00004,0.00845,0.68824,0.69669,0.014400000000000001
0.032850000000000004,0.25449,0.00016,0.0007300000000000001,0.00089,0.00007,0.0007800000000000001,0.00085,0.00001,0.00001,0.00002,0.008360000000000001,0.68813,0.69649,0.014410000000000001
0.03264,0.25475,0.00017,0.00078,0.00095,7.999999999999999e-05,0.00071,0.00079,0.00001,0.00001,0.00002,0.00833,0.6881100000000001,0.69644,0.014410000000000001
0.03246,0.25499,0.00016,0.0007999999999999998,0.00096,0.00011,0.0008200000000000001,0.00093,0.0,0.00001,0.00001,0.00825,0.68799,0.69624,0.014410000000000001
0.03215,0.25544,0.00015000000000000001,0.00076,0.00091,0.00013000000000000002,0.0008499999999999998,0.00098,0.0,0.00001,0.00001,0.00821,0.68789,0.6961,0.014410000000000001
0.0324,0.25540999999999997,0.00014000000000000001,0.00067,0.00081,0.00014000000000000001,0.00091,0.00105,0.0,0.00001,0.00001,0.00818,0.68773,0.69591,0.014410000000000001
0.03245,0.25543,0.00018,0.00069,0.00087,0.00012000000000000002,0.00083,0.00095,0.0,0.00001,0.00001,0.00816,0.68772,0.69588,0.014410000000000001
0.03237,0.2557,0.00015000000000000001,0.00064,0.00079,0.00015999999999999999,0.0007800000000000001,0.00094,0.0,0.00002,0.00002,0.00814,0.68763,0.69577,0.014410000000000001
0.03242,0.25581,0.00014,0.0006200000000000001,0.00076,0.00015999999999999999,0.0007899999999999999,0.00095,0.0,0.00002,0.00002,0.0081,0.68753,0.69563,0.014410000000000001
0.03221,0.25617999999999996,0.0001,0.0005900000000000001,0.00069,0.00019,0.0008,0.00099,0.0,0.00002,0.00002,0.00809,0.68741,0.6955,0.014410000000000001
0.032130000000000006,0.25640999999999997,0.00011,0.0006100000000000001,0.00072,0.00015000000000000001,0.00067,0.00082,0.0,0.00002,0.00002,0.008069999999999999,0.68742,0.69549,0.014410000000000001
0.03226,0.25643000000000005,8.999999999999999e-05,0.00059,0.00068,0.00014000000000000001,0.00068,0.00082,0.0,0.00004,0.00004,0.00804,0.6873199999999999,0.69536,0.014410000000000001
0.03222,0.25664,7.999999999999999e-05,0.00056,0.00064,0.00016000000000000004,0.00064,0.0008,0.0,0.00005,0.00005,0.00795,0.68729,0.69524,0.014410000000000001
0.03218,0.25685,0.0001,0.0006000000000000001,0.0007,0.00014000000000000001,0.00058,0.00072,0.0,5.9999999999999995e-05,0.00006,0.007909999999999999,0.68717,0.69508,0.014410000000000001
0.031880000000000006,0.25737,0.00011,0.00051,0.00062,0.00009,0.0006100000000000001,0.0007,0.0,5.9999999999999995e-05,0.00006,0.0079,0.68706,0.69496,0.014410000000000001
0.03201,0.25748000000000004,0.00011,0.0005499999999999999,0.00066,8.000000000000002e-05,0.00054,0.00062,0.0,5.9999999999999995e-05,0.00006,0.00785,0.68691,0.69476,0.014410000000000001
0.03221,0.25744999999999996,0.00011,0.0005200000000000001,0.00063,0.0001,0.00054,0.00064,0.0,5.9999999999999995e-05,0.00006,0.007819999999999999,0.68678,0.6946,0.014410000000000001
0.03214000000000001,0.25768,0.00011999999999999999,0.00051,0.00063,7.000000000000001e-05,0.00052,0.00059,0.00001,0.00007,0.00008,0.007770000000000001,0.6866999999999999,0.69447,0.014410000000000001
0.03224,0.25781,0.00011,0.00046000000000000007,0.00057,0.00008,0.0005499999999999999,0.00063,0.00001,5.9999999999999995e-05,0.00007,0.007659999999999998,0.6866099999999999,0.69427,0.014410000000000001
0.03241,0.2578,0.00008,0.00048000000000000007,0.00056,9.999999999999998e-05,0.00058,0.00068,0.00001,5.9999999999999995e-05,0.00007,0.0076,0.6864700000000001,0.69407,0.014410000000000001
0.03251,0.25781,0.00008,0.00052,0.0006,0.00008,0.00052,0.0006,0.0,0.00007,0.00007,0.0075899999999999995,0.6864100000000001,0.694,0.014410000000000001
0.03238,0.25806000000000007,8.999999999999999e-05,0.0004999999999999999,0.00059,0.00008,0.0005099999999999999,0.00059,0.0,0.00008,0.00008,0.00757,0.68632,0.69389,0.014410000000000001
0.03227000000000001,0.25838,8.000000000000002e-05,0.00046000000000000007,0.00054,6.000000000000001e-05,0.0006100000000000001,0.00067,0.0,0.00008,0.00008,0.00754,0.68611,0.69365,0.014410000000000001
0.03207,0.25873,0.00008,0.00047999999999999996,0.00056,0.00007,0.0006200000000000001,0.00069,0.0,0.00008,0.00008,0.00751,0.6859500000000001,0.69346,0.014410000000000001
0.032080000000000004,0.25893,6.000000000000001e-05,0.0004599999999999999,0.00052,0.00008,0.0006,0.00068,0.00001,0.00007,0.00008,0.007449999999999998,0.68584,0.69329,0.014419999999999999
0.032029999999999996,0.25919,6.000000000000001e-05,0.00053,0.00059,0.0001,0.0005300000000000001,0.00063,0.0,0.00007,0.00007,0.00738,0.6856800000000001,0.69306,0.014429999999999998
0.03184,0.25954,0.00007,0.00049,0.00056,0.00007,0.00042999999999999994,0.0005,0.0,5.9999999999999995e-05,0.00006,0.00735,0.68571,0.69306,0.014439999999999998
0.03195,0.25953,6.000000000000001e-05,0.00049,0.00055,0.00007,0.00042000000000000007,0.00049,0.0,5.9999999999999995e-05,0.00006,0.007329999999999999,0.68565,0.69298,0.014439999999999998
0.03232,0.25931,0.00007,0.00044,0.00051,6.000000000000001e-05,0.0004300000000000001,0.00049,0.0,5.9999999999999995e-05,0.00006,0.00732,0.6855500000000001,0.69287,0.014439999999999998
0.032290000000000006,0.25946,6.000000000000001e-05,0.00046,0.00052,6.000000000000001e-05,0.00043,0.00049,0.0,5.9999999999999995e-05,0.00006,0.00728,0.6854600000000001,0.69274,0.014439999999999998
0.032060000000000005,0.26003,0.00005,0.00040999999999999994,0.00046,7.999999999999999e-05,0.00045000000000000004,0.00053,0.0,5.9999999999999995e-05,0.00006,0.00716,0.68526,0.69242,0.014439999999999998
0.03211,0.26014,6.000000000000001e-05,0.00041000000000000005,0.00047,0.00007,0.00046,0.00053,0.0,5.9999999999999995e-05,0.00006,0.0070999999999999995,0.68515,0.69225,0.014439999999999998
0.03186,0.26052,7.000000000000001e-05,0.00039000000000000005,0.00046,6.000000000000001e-05,0.00048000000000000007,0.00054,0.0,5.9999999999999995e-05,0.00006,0.0070599999999999994,0.6850599999999999,0.69212,0.014439999999999998
0.03207,0.26043000000000005,7.000000000000001e-05,0.00046,0.00053,5.9999999999999995e-05,0.00044,0.0005,0.0,0.00007,0.00007,0.007000000000000001,0.68496,0.69196,0.014439999999999998
0.032350000000000004,0.26038,7.000000000000001e-05,0.00043999999999999996,0.00051,5.9999999999999995e-05,0.00042999999999999994,0.00049,0.0,6.000000000000001e-05,0.00006,0.0069500000000000004,0.68482,0.69177,0.014439999999999998
0.032479999999999995,0.2604,7.999999999999999e-05,0.00044,0.00052,5.9999999999999995e-05,0.0004900000000000001,0.00055,0.0,6.000000000000001e-05,0.00006,0.006860000000000002,0.68469,0.69155,0.014439999999999998
0.032880000000000006,0.26023,0.00011999999999999999,0.00041999999999999996,0.00054,0.00007,0.00048000000000000007,0.00055,0.0,6.000000000000001e-05,0.00006,0.00683,0.6844699999999999,0.6913,0.014439999999999998
0.03261,0.26063000000000003,8.999999999999999e-05,0.00045,0.00054,0.0001,0.0004,0.0005,0.0,6.000000000000001e-05,0.00006,0.00677,0.68445,0.69122,0.014439999999999998
0.032600000000000004,0.26081,0.00007,0.00039,0.00046,0.00011,0.00041999999999999996,0.00053,0.0,0.00005,0.00005,0.00669,0.68442,0.69111,0.014439999999999998
0.0325,0.26113,8.999999999999999e-05,0.00042000000000000007,0.00051,7.999999999999999e-05,0.00037,0.00045,0.0,0.00005,0.00005,0.00664,0.68428,0.69092,0.014439999999999998
0.03261,0.26126,8.999999999999999e-05,0.00046,0.00055,0.00005,0.00037,0.00042,0.00001,0.00005,0.00006,0.0066,0.68406,0.69066,0.014439999999999998
0.032470000000000006,0.26151,0.0001,0.00041000000000000005,0.00051,0.00004,0.00042000000000000007,0.00046,0.00001,0.00005,0.00006,0.00658,0.6839700000000001,0.69055,0.014439999999999998
0.032560000000000006,0.26154,8.999999999999999e-05,0.0004300000000000001,0.00052,0.00005,0.00038999999999999994,0.00044,0.0,0.00005,0.00005,0.00655,0.6839000000000001,0.69045,0.014439999999999998
0.03283,0.26145000000000007,8.999999999999999e-05,0.00033000000000000005,0.00042,0.00008,0.00046,0.00054,0.0,6.000000000000001e-05,0.00006,0.00649,0.6837700000000001,0.69026,0.014439999999999998
0.03272,0.26176,0.00009,0.0003200000000000001,0.00041,0.00008,0.0004,0.00048,0.0,0.00005,0.00005,0.0064399999999999995,0.6837,0.69014,0.014439999999999998
0.0327,0.26199,8.000000000000002e-05,0.00037,0.00045,0.00008,0.00033999999999999997,0.00042,0.0,3.9999999999999996e-05,0.00004,0.006410000000000001,0.68355,0.68996,0.014439999999999998
0.03302,0.26191,7.000000000000001e-05,0.00037,0.00044,0.00007,0.00031999999999999997,0.00039,0.0,3.9999999999999996e-05,0.00004,0.006379999999999999,0.68338,0.68976,0.014439999999999998
0.03311,0.26201,6.000000000000001e-05,0.00037,0.00043,0.00005,0.00031999999999999997,0.00037,0.0,3.9999999999999996e-05,0.00004,0.006349999999999999,0.6832499999999999,0.6896,0.014439999999999998
0.032760000000000004,0.26251,7.000000000000001e-05,0.0003,0.00037,0.00005,0.00037,0.00042,0.0,3.9999999999999996e-05,0.00004,0.00633,0.68313,0.68946,0.014439999999999998
0.032979999999999995,0.26249,6.000000000000001e-05,0.00029,0.00035,0.00005,0.00033000000000000005,0.00038,0.0,2.9999999999999997e-05,0.00003,0.006279999999999999,0.68305,0.68933,0.014439999999999998
0.033409999999999995,0.26232,0.00005,0.00024999999999999995,0.0003,3.9999999999999996e-05,0.00033,0.00037,0.00001,0.00004,0.00005,0.0062,0.68291,0.68911,0.014439999999999998
0.03339,0.26254999999999995,0.00004,0.0002,0.00024,0.00005,0.00033999999999999997,0.00039,0.00001,0.00004,0.00005,0.006159999999999999,0.68278,0.68894,0.014439999999999998
0.03364,0.26247,0.00004,0.00020999999999999998,0.00025,0.00005,0.00035,0.0004,0.00001,2.9999999999999997e-05,0.00004,0.00612,0.68264,0.68876,0.014439999999999998
