S,I,R
0.04089999999999999,0.2995,0.6596
0.04079999999999999,0.298,0.6612000000000001
0.04019999999999999,0.29640000000000005,0.6634
0.0397,0.2952,0.6651
0.039599999999999996,0.29289999999999994,0.6675
0.039299999999999995,0.2914,0.6693
0.03899999999999999,0.29009999999999997,0.6708999999999999
0.03899999999999999,0.2878,0.6731999999999999
0.0387,0.2868,0.6745
0.0385,0.2852,0.6763
0.038,0.2843,0.6777
0.0379,0.2834,0.6787000000000001
0.0376,0.28200000000000003,0.6804
0.0371,0.28040000000000004,0.6825
0.0368,0.27870000000000006,0.6845000000000001
0.0366,0.27749999999999997,0.6859
0.0364,0.2758000000000001,0.6878
0.0364,0.27349999999999997,0.6900999999999999
0.0363,0.27140000000000003,0.6923
0.036,0.27080000000000004,0.6931999999999999
0.036,0.26949999999999996,0.6944999999999999
0.0359,0.26780000000000004,0.6962999999999999
0.0354,0.2671,0.6975
0.0354,0.26520000000000005,0.6993999999999999
0.034999999999999996,0.2641,0.7009000000000001
0.034699999999999995,0.2629,0.7024000000000001
0.03440000000000001,0.2616,0.704
0.03430000000000001,0.2601,0.7055999999999999
0.034100000000000005,0.2593,0.7066
0.033900000000000007,0.2581,0.708
0.03380000000000001,0.2569,0.7093
0.033600000000000005,0.2561,0.7103
0.03320000000000001,0.2556,0.7111999999999999
0.032900000000000006,0.2548,0.7122999999999999
0.032900000000000006,0.25339999999999996,0.7137
0.03280000000000001,0.2521,0.7151
0.03270000000000001,0.24970000000000003,0.7175999999999999
0.03270000000000001,0.24779999999999996,0.7194999999999999
0.03270000000000001,0.24619999999999997,0.7211000000000001
0.03250000000000001,0.2452,0.7223
0.032400000000000005,0.2439,0.7236999999999999
0.03230000000000001,0.2427,0.7249999999999999
0.032100000000000004,0.24159999999999995,0.7263
0.031700000000000006,0.24050000000000002,0.7278
0.03150000000000001,0.2398,0.7287
0.031400000000000004,0.2387,0.7299
0.03130000000000001,0.2378,0.7309000000000001
0.031100000000000006,0.2365,0.7324
0.031000000000000007,0.23570000000000002,0.7333000000000001
0.030900000000000004,0.23470000000000005,0.7343999999999999
0.030900000000000004,0.2327,0.7364
0.030800000000000004,0.2319,0.7372999999999998
0.030500000000000006,0.2313,0.7382
0.030300000000000004,0.22970000000000002,0.74
0.030300000000000004,0.2278,0.7419
0.030300000000000004,0.2266,0.7431000000000001
0.030000000000000006,0.22600000000000003,0.744
0.029700000000000004,0.22380000000000005,0.7464999999999999
0.029700000000000004,0.22240000000000007,0.7478999999999998
0.029300000000000003,0.22159999999999996,0.7491
0.029100000000000004,0.2204,0.7505000000000001
0.029000000000000005,0.2186,0.7524000000000001
0.028800000000000003,0.21770000000000006,0.7535000000000001
0.028700000000000003,0.21620000000000003,0.7551
0.028500000000000004,0.21590000000000004,0.7556
0.028300000000000002,0.2145,0.7571999999999999
0.028000000000000004,0.21380000000000005,0.7582000000000001
0.028000000000000004,0.2117,0.7603000000000001
0.0279,0.21000000000000002,0.7621
0.027800000000000002,0.20909999999999998,0.7631
0.027600000000000003,0.20800000000000002,0.7644
0.027500000000000004,0.20709999999999998,0.7654
0.0273,0.20610000000000003,0.7666000000000001
0.027199999999999995,0.2052,0.7676
0.027199999999999995,0.20390000000000003,0.7688999999999999
0.027199999999999995,0.20290000000000002,0.7699
0.027099999999999996,0.202,0.7708999999999999
0.027099999999999996,0.2004,0.7725000000000002
0.026899999999999997,0.199,0.7741000000000001
0.026799999999999997,0.19799999999999995,0.7752000000000001
0.026499999999999996,0.197,0.7765
0.026299999999999997,0.1957,0.778
0.026199999999999994,0.1947,0.7791
0.026199999999999994,0.19360000000000002,0.7802
0.026099999999999995,0.19229999999999997,0.7816
0.025999999999999995,0.19049999999999997,0.7835000000000001
0.025899999999999996,0.1889,0.7851999999999999
0.025899999999999996,0.18769999999999995,0.7864000000000001
0.025899999999999996,0.1867,0.7874
0.025899999999999996,0.18570000000000003,0.7884
0.025699999999999994,0.1847,0.7895999999999999
0.025699999999999994,0.1838,0.7905
0.025499999999999995,0.18319999999999997,0.7913
0.025399999999999995,0.1822,0.7924
0.025399999999999995,0.1813,0.7933
0.025299999999999996,0.1804,0.7943
0.024899999999999995,0.1798,0.7952999999999999
0.024899999999999995,0.179,0.7961
0.0248,0.1774,0.7978
0.0248,0.1759,0.7993
0.0248,0.1748,0.8004
0.0248,0.17319999999999997,0.8019999999999999
0.0246,0.17229999999999998,0.8031
0.0246,0.17139999999999997,0.8039999999999999
0.0246,0.1703,0.8051
0.024399999999999998,0.1694,0.8061999999999999
0.0243,0.16839999999999997,0.8073000000000002
0.0242,0.16750000000000004,0.8083
0.0242,0.1665,0.8093
0.0241,0.1652,0.8107
0.023899999999999998,0.16449999999999998,0.8116
0.023899999999999998,0.1636,0.8124999999999998
0.0236,0.1629,0.8135
0.0236,0.1617,0.8147000000000002
0.0236,0.1609,0.8155000000000001
0.023399999999999997,0.1605,0.8160999999999999
0.023,0.1591,0.8179000000000001
0.023,0.1578,0.8192
0.023,0.1571,0.8199
0.022899999999999997,0.1567,0.8204
0.022899999999999997,0.15589999999999998,0.8211999999999999
0.022899999999999997,0.15499999999999997,0.8221
0.022799999999999997,0.1548,0.8224
0.022799999999999997,0.1535,0.8237
0.022799999999999997,0.15289999999999998,0.8242999999999998
0.022799999999999997,0.1522,0.825
0.022799999999999997,0.1517,0.8254999999999999
0.022699999999999998,0.15109999999999998,0.8261999999999998
0.022699999999999998,0.1499,0.8273999999999999
0.0225,0.1492,0.8282999999999999
0.022399999999999996,0.1491,0.8285
0.022199999999999998,0.1483,0.8295
0.022099999999999998,0.14749999999999996,0.8303999999999998
0.022099999999999998,0.14689999999999998,0.8309999999999998
0.022,0.14579999999999999,0.8321999999999999
0.021899999999999996,0.14459999999999998,0.8334999999999999
0.021899999999999996,0.144,0.8341000000000001
0.0218,0.143,0.8351999999999998
0.0218,0.14240000000000003,0.8358000000000001
0.0217,0.14130000000000004,0.837
0.0216,0.1405,0.8379
0.0216,0.13940000000000002,0.8390000000000001
0.0214,0.1388,0.8398
0.0213,0.1386,0.8401
0.0213,0.1375,0.8412000000000001
0.020999999999999998,0.1371,0.8419000000000001
0.0209,0.1355,0.8436
0.0209,0.1346,0.8445
0.0209,0.1336,0.8455
0.0209,0.1331,0.8459999999999999
0.0208,0.13240000000000002,0.8468
0.0208,0.132,0.8472
0.0207,0.1315,0.8478
0.0207,0.1308,0.8484999999999999
0.0206,0.1305,0.8489000000000001
0.0206,0.1301,0.8493
0.020399999999999998,0.12930000000000003,0.8503000000000001
0.020399999999999998,0.12830000000000003,0.8513
0.0203,0.12789999999999999,0.8517999999999999
0.0203,0.12730000000000002,0.8523999999999999
0.0201,0.1268,0.8531000000000001
0.0201,0.1259,0.8539999999999999
0.0201,0.1246,0.8553
0.0201,0.1238,0.8561
0.0201,0.123,0.8568999999999999
0.019899999999999998,0.1227,0.8573999999999999
0.019899999999999998,0.122,0.8581
0.019899999999999998,0.1214,0.8587
0.019799999999999998,0.12090000000000001,0.8593
0.0197,0.1204,0.8599
0.0197,0.11969999999999999,0.8606
0.0197,0.11860000000000001,0.8616999999999999
0.0197,0.118,0.8623000000000001
0.0197,0.11709999999999998,0.8632
0.0197,0.11669999999999998,0.8636000000000001
0.0197,0.11610000000000001,0.8642
0.0197,0.1145,0.8657999999999999
0.0197,0.11410000000000001,0.8662000000000001
0.0196,0.1132,0.8672000000000001
0.0196,0.1127,0.8676999999999999
0.0196,0.1123,0.8680999999999999
0.0196,0.1117,0.8686999999999999
0.019499999999999997,0.1115,0.869
0.019399999999999997,0.11069999999999999,0.8699
0.019399999999999997,0.11019999999999999,0.8703999999999998
0.019399999999999997,0.10939999999999998,0.8712
0.019299999999999998,0.10900000000000001,0.8716999999999999
0.0192,0.1085,0.8722999999999999
0.0192,0.10799999999999998,0.8728
0.0192,0.1076,0.8732
0.0192,0.10729999999999999,0.8734999999999999
0.0191,0.10699999999999998,0.8739000000000001
0.0191,0.1055,0.8754
0.018999999999999996,0.10459999999999998,0.8764
0.018999999999999996,0.1041,0.8769
0.018899999999999997,0.1041,0.877
0.018899999999999997,0.10399999999999998,0.8771000000000001
0.018899999999999997,0.10300000000000001,0.8780999999999999
0.018899999999999997,0.1026,0.8785000000000001
0.018899999999999997,0.10159999999999998,0.8795
0.018799999999999997,0.10099999999999998,0.8802
0.018699999999999998,0.10049999999999999,0.8808000000000001
0.018699999999999998,0.09969999999999998,0.8816
0.0186,0.09889999999999997,0.8825
0.0186,0.09799999999999999,0.8834000000000002
0.0186,0.09739999999999999,0.8840000000000001
0.018499999999999996,0.09679999999999998,0.8846999999999999
0.018499999999999996,0.09619999999999998,0.8853
0.018499999999999996,0.09569999999999998,0.8858
0.018499999999999996,0.09489999999999998,0.8865999999999999
0.018399999999999996,0.09459999999999999,0.8870000000000001
0.018399999999999996,0.09359999999999999,0.8879999999999999
0.018399999999999996,0.09319999999999999,0.8884000000000001
0.018299999999999997,0.09269999999999998,0.889
0.0182,0.09219999999999999,0.8896000000000001
0.018099999999999998,0.09179999999999998,0.8901000000000001
0.018099999999999998,0.09129999999999998,0.8906000000000001
0.018,0.0909,0.8911
0.018,0.09019999999999997,0.8917999999999999
0.018,0.08919999999999997,0.8928
0.0179,0.08879999999999999,0.8933000000000002
0.0179,0.08829999999999998,0.8938
0.0179,0.08779999999999998,0.8943
0.0179,0.08749999999999998,0.8946
0.0179,0.08689999999999998,0.8952
0.0178,0.0865,0.8957
0.0178,0.08629999999999999,0.8959000000000001
0.0177,0.08589999999999999,0.8964000000000001
0.0177,0.0852,0.8971
0.0177,0.0848,0.8975000000000002
0.0177,0.08449999999999999,0.8977999999999999
0.017599999999999998,0.08379999999999999,0.8986000000000001
0.017599999999999998,0.08349999999999999,0.8989
0.017599999999999998,0.08310000000000001,0.8993000000000002
0.017599999999999998,0.0827,0.8997000000000002
0.017599999999999998,0.0818,0.9006000000000001
0.017599999999999998,0.08130000000000001,0.9010999999999999
0.017599999999999998,0.0812,0.9012
0.017599999999999998,0.08049999999999999,0.9018999999999998
0.017599999999999998,0.08020000000000001,0.9021999999999999
0.017599999999999998,0.08009999999999999,0.9022999999999998
0.017599999999999998,0.07949999999999999,0.9029
0.017499999999999998,0.0793,0.9032
0.017499999999999998,0.07869999999999999,0.9038
0.017499999999999998,0.07819999999999999,0.9043000000000001
0.017499999999999998,0.0777,0.9048000000000002
0.017499999999999998,0.077,0.9055
0.017499999999999998,0.0763,0.9061999999999999
0.017499999999999998,0.07610000000000001,0.9064
0.017499999999999998,0.07590000000000001,0.9065999999999999
0.0174,0.0756,0.907
0.0173,0.0754,0.9073
0.0173,0.0748,0.9079
0.0173,0.07390000000000001,0.9087999999999999
0.0173,0.07310000000000001,0.9095999999999999
0.0172,0.0728,0.9099999999999999
0.017099999999999997,0.07239999999999999,0.9104999999999999
0.017099999999999997,0.07210000000000001,0.9107999999999998
0.0168,0.0723,0.9108999999999998
0.0168,0.0718,0.9113999999999999
0.0168,0.0713,0.9118999999999999
0.0168,0.0706,0.9126000000000001
0.0168,0.0703,0.9129000000000002
0.0167,0.06999999999999999,0.9133000000000001
0.0167,0.0696,0.9137000000000001
0.0167,0.06899999999999999,0.9143000000000001
0.0167,0.0686,0.9147000000000001
0.0167,0.06839999999999999,0.9149
0.0167,0.06820000000000001,0.9151
0.016599999999999997,0.06810000000000001,0.9153
0.0165,0.06810000000000001,0.9154
0.0165,0.0675,0.916
0.0165,0.067,0.9165000000000001
0.0165,0.0664,0.9170999999999999
0.0165,0.066,0.9175000000000001
0.0164,0.0658,0.9178000000000001
0.0164,0.0656,0.9180000000000001
0.0164,0.0654,0.9182
0.0164,0.0653,0.9183
0.0164,0.0645,0.9191
0.016300000000000002,0.06420000000000001,0.9195
0.016300000000000002,0.06380000000000001,0.9198999999999999
0.016300000000000002,0.0635,0.9202
0.016300000000000002,0.0635,0.9202
0.016300000000000002,0.0632,0.9205
0.016300000000000002,0.06280000000000001,0.9209000000000002
0.016300000000000002,0.0625,0.9212000000000001
0.016300000000000002,0.0622,0.9215
0.016300000000000002,0.0615,0.9222000000000001
0.016300000000000002,0.060899999999999996,0.9228000000000003
0.016300000000000002,0.06060000000000001,0.9231000000000001
0.016300000000000002,0.06020000000000001,0.9235000000000001
0.016300000000000002,0.06000000000000001,0.9237
0.016300000000000002,0.059800000000000006,0.9239
0.016300000000000002,0.0596,0.9241000000000001
0.016300000000000002,0.059300000000000005,0.9244
0.0162,0.05890000000000001,0.9249
0.0162,0.058300000000000005,0.9255000000000001
0.0162,0.05770000000000001,0.9261000000000001
0.0162,0.05750000000000001,0.9263000000000001
0.0162,0.05720000000000001,0.9266000000000002
0.0162,0.0563,0.9275
0.0162,0.05620000000000001,0.9276
0.0162,0.05550000000000001,0.9283000000000001
0.0162,0.0551,0.9286999999999999
0.0162,0.054700000000000006,0.9291
0.0162,0.054700000000000006,0.9291
0.0161,0.05450000000000001,0.9294
0.0161,0.054200000000000005,0.9297000000000001
0.0161,0.0541,0.9297999999999998
0.0161,0.0536,0.9302999999999999
0.0161,0.0533,0.9305999999999999
0.016,0.053200000000000004,0.9308000000000002
0.0159,0.0531,0.931
0.0159,0.0528,0.9313
0.0159,0.0526,0.9315
0.0159,0.0524,0.9317
0.0159,0.0519,0.9321999999999999
0.0159,0.0519,0.9321999999999999
0.0159,0.0517,0.9324
0.0159,0.051000000000000004,0.9330999999999999
0.0159,0.0506,0.9335000000000001
0.0159,0.0503,0.9338000000000001
0.0159,0.049699999999999994,0.9344000000000001
0.0159,0.0493,0.9348000000000001
0.0159,0.0493,0.9348000000000001
