S,I,R
0.7475999999999999,0.1863,0.06609999999999999
0.7455999999999999,0.1877,0.0667
0.7436999999999999,0.18850000000000003,0.0678
0.7396,0.1911,0.06929999999999999
0.7361000000000001,0.1931,0.0708
0.7316,0.1963,0.07209999999999998
0.7287,0.19840000000000002,0.07289999999999999
0.7253999999999999,0.20010000000000003,0.07449999999999998
0.7221,0.20220000000000002,0.07569999999999999
0.719,0.20410000000000003,0.0769
0.7153999999999999,0.2072,0.0774
0.7132,0.20770000000000005,0.07909999999999999
0.7110000000000001,0.20820000000000002,0.08080000000000001
0.7074,0.21080000000000002,0.08180000000000001
0.7039,0.2131,0.08299999999999999
0.7015999999999999,0.2143,0.0841
0.6992,0.2156,0.0852
0.6965,0.2166,0.0869
0.6927000000000001,0.21949999999999997,0.0878
0.6882,0.22280000000000003,0.089
0.6856000000000001,0.2246,0.0898
0.6826,0.22640000000000002,0.091
0.68,0.22800000000000004,0.092
0.677,0.22989999999999994,0.09309999999999999
0.6744,0.23099999999999996,0.09459999999999999
0.6715,0.23259999999999997,0.0959
0.6683,0.2344,0.0973
0.664,0.2375,0.0985
0.6616000000000001,0.23799999999999993,0.1004
0.6589,0.23939999999999997,0.10169999999999998
0.6564,0.2406,0.10300000000000001
0.6529,0.24299999999999997,0.1041
0.6496000000000001,0.2453,0.1051
0.6468,0.24710000000000001,0.1061
0.6433000000000001,0.24890000000000004,0.1078
0.6401,0.2511,0.10879999999999998
0.6367999999999998,0.25229999999999997,0.1109
0.6344,0.25379999999999997,0.11179999999999998
0.6321,0.255,0.1129
0.6294000000000001,0.25600000000000006,0.11460000000000001
0.6261,0.2576,0.1163
0.6226,0.2597,0.1177
0.6201,0.2605,0.11939999999999999
0.6173,0.2613,0.1214
0.6135,0.264,0.12250000000000001
0.6103,0.26570000000000005,0.124
0.6064999999999999,0.26770000000000005,0.1258
0.6036999999999999,0.2694,0.12689999999999999
0.6015,0.26949999999999996,0.129
0.5984,0.26979999999999993,0.13179999999999997
0.5961,0.27040000000000003,0.1335
0.5932999999999999,0.2711,0.1356
0.5895999999999999,0.2733,0.1371
0.5857,0.27599999999999997,0.1383
0.5827,0.2773,0.13999999999999999
0.5794,0.2793,0.1413
0.5756,0.28150000000000003,0.14289999999999997
0.5732999999999999,0.2812,0.14550000000000002
0.5705,0.2822,0.14730000000000001
0.5678000000000001,0.2831,0.1491
0.5652,0.2839999999999999,0.1508
0.5626,0.2851,0.15230000000000002
0.5589000000000001,0.2874,0.1537
0.5568000000000001,0.28789999999999993,0.1553
0.5542000000000001,0.2887,0.15710000000000002
0.5511,0.28979999999999995,0.15910000000000002
0.5477000000000001,0.2914,0.16090000000000002
0.5454000000000001,0.2914,0.1632
0.5431,0.2928,0.1641
0.5405,0.2935,0.166
0.538,0.29359999999999997,0.16840000000000002
0.5355000000000001,0.2942,0.1703
0.5326000000000001,0.296,0.17139999999999997
0.5293,0.297,0.1737
0.5265000000000001,0.2989,0.1746
0.5234,0.30110000000000003,0.17550000000000004
0.5205,0.30119999999999997,0.17830000000000004
0.518,0.30199999999999994,0.18
0.5147,0.3035,0.1818
0.5123,0.3044,0.1833
0.5098,0.3053,0.1849
0.5069000000000001,0.30569999999999997,0.18739999999999998
0.5047999999999999,0.3062,0.18900000000000003
0.5016,0.30789999999999995,0.19050000000000003
0.49929999999999997,0.3083,0.1924
0.4971,0.3088000000000001,0.1941
0.49420000000000003,0.3109,0.19490000000000002
0.4913,0.3114,0.1973
0.48929999999999996,0.3114,0.19929999999999998
0.4865000000000001,0.31189999999999996,0.2016
0.48369999999999996,0.3128,0.20349999999999996
0.48150000000000004,0.3125,0.20600000000000002
0.4787,0.31300000000000006,0.2083
0.4761,0.3138,0.2101
0.4737,0.315,0.2113
0.47170000000000006,0.3157,0.21259999999999998
0.4685,0.3164,0.21509999999999999
0.46630000000000005,0.3162,0.21749999999999997
0.46399999999999997,0.3177,0.2183
0.46230000000000004,0.31810000000000005,0.21959999999999996
0.4601,0.3182,0.2217
0.458,0.31880000000000003,0.2232
0.4553,0.31970000000000004,0.22500000000000003
0.4532,0.31950000000000006,0.22729999999999997
0.45119999999999993,0.31930000000000003,0.22949999999999995
0.4484,0.3204,0.2312
0.4459000000000001,0.3206,0.23349999999999999
0.4431,0.3221,0.23479999999999998
0.4413,0.3218,0.23689999999999997
0.4386,0.3231,0.23829999999999996
0.43629999999999997,0.3232,0.2405
0.43479999999999996,0.3235,0.24170000000000003
0.4332,0.3234,0.2434
0.43099999999999994,0.32389999999999997,0.2451
0.4287000000000001,0.3244,0.24689999999999998
0.42519999999999997,0.3262,0.2486
0.4232,0.3266,0.2502
0.4212000000000001,0.3272,0.25159999999999993
0.41850000000000004,0.32739999999999997,0.2541
0.4163,0.3281,0.25559999999999994
0.41479999999999995,0.32710000000000006,0.25810000000000005
0.4123,0.3275,0.26020000000000004
0.40970000000000006,0.3287999999999999,0.2615
0.4065,0.3298,0.2637
0.40440000000000004,0.33,0.2656
0.40249999999999997,0.32989999999999997,0.26759999999999995
0.4006,0.32989999999999997,0.2695
0.39830000000000004,0.3303,0.2714
0.39669999999999994,0.33,0.27330000000000004
0.3939,0.3303,0.2758
0.3912,0.33,0.2788
0.3888000000000001,0.3302999999999999,0.28090000000000004
0.38730000000000003,0.3298,0.28290000000000004
0.38520000000000004,0.3304,0.28440000000000004
0.3834,0.33009999999999995,0.2865
0.38079999999999997,0.3313,0.28790000000000004
0.3795,0.33049999999999996,0.29
0.37800000000000006,0.3297,0.29229999999999995
0.3758,0.3305,0.29369999999999996
0.3739,0.33039999999999997,0.2957
0.3721,0.3304,0.2975
0.36950000000000005,0.33099999999999996,0.2995
0.3677,0.33089999999999997,0.3014
0.36610000000000004,0.3302999999999999,0.30360000000000004
0.3639,0.33010000000000006,0.306
0.36219999999999997,0.32980000000000004,0.308
0.36100000000000004,0.3295,0.3095
0.3595,0.3289,0.3116
0.35639999999999994,0.33049999999999996,0.31310000000000004
0.35479999999999995,0.33039999999999997,0.3148
0.353,0.3307,0.3163
0.35090000000000005,0.331,0.3181
0.3494,0.3304,0.3202
0.3477,0.3303,0.322
0.346,0.32989999999999997,0.32410000000000005
0.34429999999999994,0.32900000000000007,0.3267
0.3422,0.3291,0.3287000000000001
0.3398,0.3297,0.3304999999999999
0.33809999999999996,0.32989999999999997,0.33199999999999996
0.33620000000000005,0.32900000000000007,0.33479999999999993
0.33399999999999996,0.3296,0.33640000000000003
0.3323,0.3292,0.3385
0.3306,0.32999999999999996,0.3394
0.3285,0.32930000000000004,0.3422
0.32730000000000004,0.3285,0.3442
0.3256,0.32820000000000005,0.34619999999999995
0.3238,0.3281,0.34809999999999997
0.32159999999999994,0.32889999999999997,0.34950000000000003
0.31989999999999996,0.32830000000000004,0.3518
0.31839999999999996,0.3278,0.3538
0.31690000000000007,0.3272,0.3559
0.3155,0.32730000000000004,0.3572
0.3139,0.3265,0.3596
0.31290000000000007,0.3261,0.36100000000000004
0.3114,0.32589999999999997,0.36269999999999997
0.30910000000000004,0.32709999999999995,0.3638
0.3076,0.32609999999999995,0.36629999999999996
0.3056,0.3257,0.3686999999999999
0.30429999999999996,0.32469999999999993,0.37100000000000005
0.30229999999999996,0.3245,0.37320000000000003
0.30100000000000005,0.3237,0.3753
0.2986000000000001,0.3246,0.37679999999999997
0.2974,0.3242,0.37839999999999996
0.2961,0.3243,0.37960000000000005
0.29500000000000004,0.3235,0.3815
0.29369999999999996,0.32260000000000005,0.38370000000000004
0.2919,0.3224,0.38570000000000004
0.2902,0.32330000000000003,0.38649999999999995
0.2884,0.3232,0.3884
0.28650000000000003,0.32320000000000004,0.3903
0.28559999999999997,0.3208,0.3936
0.2843,0.32089999999999996,0.39480000000000004
0.2835,0.3201,0.39640000000000003
0.28159999999999996,0.3204,0.39799999999999996
0.28020000000000006,0.3205,0.39930000000000004
0.27849999999999997,0.3204,0.4011
0.2768,0.3202,0.4029999999999999
0.2756,0.31989999999999996,0.40449999999999997
0.2745,0.31920000000000004,0.40630000000000005
0.2735,0.3192,0.40729999999999994
0.27240000000000003,0.318,0.4096
0.27149999999999996,0.31720000000000004,0.41129999999999994
0.2704,0.3168,0.4128
0.2692,0.31629999999999997,0.41450000000000004
0.268,0.3149,0.4171
0.2668,0.31399999999999995,0.4192
0.26589999999999997,0.3135,0.42060000000000003
0.2645,0.31379999999999997,0.42169999999999996
0.2633,0.313,0.4237
0.2619,0.313,0.42510000000000003
0.2606,0.3125,0.42689999999999995
0.2601,0.3113,0.4286
0.2594,0.31049999999999994,0.43010000000000004
0.25830000000000003,0.3097,0.43200000000000005
0.25680000000000003,0.31010000000000004,0.43309999999999993
0.2554,0.3102,0.43439999999999995
0.25460000000000005,0.3085,0.43690000000000007
0.25409999999999994,0.307,0.4389
0.2529,0.30619999999999997,0.44089999999999996
0.25179999999999997,0.3054,0.4428000000000001
0.2508,0.3053,0.4439
0.2501,0.3046,0.44530000000000003
0.24900000000000003,0.30399999999999994,0.44700000000000006
0.2476,0.30369999999999997,0.4487
0.2468,0.3032,0.45
0.2455,0.3031,0.4514
0.2444,0.3027000000000001,0.45289999999999997
0.24300000000000002,0.3024,0.45459999999999995
0.24160000000000004,0.3015,0.4569
0.24089999999999998,0.30090000000000006,0.4581999999999999
0.2394,0.30019999999999997,0.46040000000000003
0.2378,0.30000000000000004,0.46220000000000006
0.2371,0.2992,0.46369999999999995
0.2363,0.2986,0.46509999999999996
0.23500000000000001,0.29829999999999995,0.4666999999999999
0.23349999999999999,0.2987,0.4678
0.2318,0.29890000000000005,0.46929999999999994
0.23100000000000004,0.29769999999999996,0.4713
0.2299,0.2981,0.472
0.22859999999999997,0.2979,0.47350000000000014
0.22779999999999995,0.29689999999999994,0.4753
0.2271,0.29610000000000003,0.4768
0.2263,0.29510000000000003,0.4786
0.2253,0.29460000000000003,0.4801
0.2239,0.2943,0.48180000000000006
0.2232,0.29390000000000005,0.4829
0.22270000000000004,0.29259999999999997,0.48469999999999996
0.22190000000000004,0.29159999999999997,0.4865000000000001
0.2209,0.29100000000000004,0.48810000000000003
0.21990000000000004,0.29019999999999996,0.4899
0.21940000000000004,0.2893,0.4913
0.21870000000000003,0.2884,0.4929
0.21800000000000003,0.2878,0.4941999999999999
0.21750000000000003,0.28630000000000005,0.4962
0.21660000000000004,0.2854,0.49799999999999994
0.2158,0.28430000000000005,0.4998999999999999
0.21480000000000002,0.2833,0.5018999999999999
0.2138,0.28240000000000004,0.5038
0.21300000000000002,0.2816,0.5054000000000001
0.2121,0.2806,0.5073000000000001
0.2116,0.2796,0.5087999999999999
0.21090000000000003,0.2781,0.511
0.20989999999999998,0.2773,0.5127999999999999
0.2085,0.2773,0.5142
0.2077,0.276,0.5163
0.2069,0.2751,0.5179999999999999
0.2065,0.2738,0.5197
0.2061,0.27230000000000004,0.5216000000000001
0.2051,0.27140000000000003,0.5235
0.2043,0.27040000000000003,0.5253
0.2037,0.2697,0.5266
0.2031,0.26859999999999995,0.5283
0.20249999999999999,0.26759999999999995,0.5299
0.20210000000000003,0.2663,0.5316
0.20170000000000005,0.2652,0.5331
0.20109999999999997,0.26399999999999996,0.5349
0.2002,0.2633,0.5365
0.1991,0.263,0.5379
0.1986,0.2613,0.5401
0.19829999999999998,0.25949999999999995,0.5422
0.1978,0.2585,0.5437000000000001
0.1972,0.2577,0.5450999999999999
0.1964,0.2576,0.546
0.1956,0.25670000000000004,0.5477000000000001
0.1944,0.25610000000000005,0.5494999999999999
0.1933,0.25539999999999996,0.5513000000000001
0.1926,0.2549,0.5525000000000001
0.192,0.25429999999999997,0.5536999999999999
0.1916,0.25339999999999996,0.5549999999999999
0.1903,0.2531,0.5566000000000001
0.18939999999999999,0.25179999999999997,0.5588
0.1887,0.2512,0.5600999999999999
0.188,0.2505,0.5614999999999999
0.1875,0.2495,0.563
0.1865,0.24969999999999998,0.5638
0.1859,0.24899999999999997,0.5650999999999999
0.18559999999999996,0.24720000000000003,0.5671999999999999
0.18489999999999998,0.2467,0.5684
0.1843,0.24530000000000002,0.5703999999999999
0.1837,0.2447,0.5715999999999999
0.1833,0.24350000000000005,0.5732
0.18250000000000002,0.24290000000000003,0.5746
0.182,0.2415,0.5764999999999999
0.1812,0.24100000000000002,0.5777999999999999
0.1809,0.2399,0.5791999999999999
0.1805,0.2394,0.5801000000000001
0.17950000000000002,0.23900000000000005,0.5814999999999999
0.179,0.23760000000000003,0.5833999999999999
0.1783,0.23650000000000002,0.5852
0.1776,0.23580000000000007,0.5866
0.17709999999999998,0.2354,0.5875
0.1765,0.2345,0.5890000000000001
0.17619999999999997,0.23360000000000003,0.5902000000000001
0.1758,0.23370000000000002,0.5904999999999999
0.17470000000000002,0.23340000000000005,0.5919
0.1738,0.23230000000000003,0.5939
0.17319999999999997,0.23100000000000004,0.5958
0.1728,0.23020000000000002,0.597
0.17219999999999996,0.22969999999999996,0.5981
0.1718,0.22849999999999998,0.5997
0.17109999999999997,0.22750000000000004,0.6014
0.1706,0.22640000000000002,0.603
0.1702,0.2254,0.6044
0.1697,0.22459999999999997,0.6057
0.16929999999999998,0.2233,0.6073999999999999
0.1689,0.2226,0.6085
0.1684,0.2218,0.6098000000000001
0.1683,0.221,0.6107
0.1676,0.2206,0.6118
0.1669,0.2206,0.6125
0.1666,0.2191,0.6143
0.1666,0.21790000000000004,0.6154999999999999
0.16609999999999997,0.21680000000000002,0.6171
0.16570000000000001,0.21550000000000002,0.6187999999999999
0.16529999999999997,0.21460000000000004,0.6201000000000001
0.16509999999999997,0.21340000000000003,0.6214999999999999
0.1648,0.21259999999999998,0.6226
0.16449999999999998,0.21119999999999997,0.6243000000000001
0.16410000000000002,0.21050000000000005,0.6254000000000001
0.16360000000000002,0.2097,0.6267
0.1627,0.2091,0.6282
0.1618,0.2085,0.6296999999999999
0.16099999999999998,0.2083,0.6306999999999999
0.16040000000000001,0.20800000000000002,0.6315999999999999
0.1601,0.20750000000000002,0.6324
0.15969999999999998,0.2072,0.6331
0.1587,0.20659999999999998,0.6346999999999999
0.1582,0.2061,0.6357
0.1578,0.2049,0.6373
0.15699999999999997,0.2037,0.6393
0.15649999999999997,0.20240000000000005,0.6411
0.15599999999999997,0.202,0.6419999999999999
0.15559999999999996,0.201,0.6434
0.1553,0.2001,0.6446
0.1552,0.1993,0.6455000000000002
0.15499999999999997,0.19770000000000004,0.6472999999999999
0.15429999999999996,0.19740000000000002,0.6483
0.15389999999999998,0.19690000000000002,0.6491999999999999
0.1533,0.196,0.6507
0.15299999999999997,0.19479999999999997,0.6522
0.15279999999999996,0.19340000000000002,0.6538000000000002
0.15219999999999997,0.19290000000000002,0.6548999999999999
0.1517,0.192,0.6563000000000001
0.151,0.19140000000000001,0.6576000000000001
0.1506,0.1907,0.6587000000000001
0.15019999999999997,0.18989999999999999,0.6599
0.1497,0.189,0.6613
0.1494,0.1878,0.6628000000000001
0.1493,0.1867,0.664
0.149,0.1858,0.6652
0.1486,0.185,0.6664
0.1485,0.18450000000000003,0.667
0.1484,0.1836,0.668
0.1482,0.18309999999999998,0.6687000000000001
0.148,0.18209999999999998,0.6698999999999999
0.1478,0.1805,0.6717
0.1476,0.1795,0.6729
0.1471,0.179,0.6738999999999999
0.14650000000000002,0.17880000000000001,0.6746999999999999
0.1461,0.1781,0.6758
0.14570000000000002,0.1773,0.6769999999999999
0.14509999999999998,0.177,0.6779000000000001
0.14479999999999998,0.17639999999999997,0.6788000000000001
0.14450000000000002,0.17570000000000002,0.6798
0.1443,0.17500000000000002,0.6807000000000001
0.1437,0.1742,0.6820999999999999
0.14309999999999998,0.1739,0.683
0.1427,0.1733,0.6839999999999999
0.14250000000000002,0.172,0.6855
0.1423,0.1712,0.6864999999999999
0.1423,0.1708,0.6869
0.1422,0.1696,0.6882
0.14200000000000002,0.1689,0.6891
0.1417,0.16849999999999998,0.6898
0.14150000000000001,0.16799999999999998,0.6904999999999999
0.1409,0.1677,0.6914
0.1406,0.1667,0.6927000000000001
0.14040000000000002,0.1655,0.6940999999999999
0.1399,0.16479999999999997,0.6952999999999999
0.1396,0.16439999999999996,0.696
0.1389,0.1643,0.6967999999999999
0.1384,0.16349999999999998,0.6980999999999999
0.1381,0.16299999999999998,0.6989
0.1379,0.1616,0.7005
0.1378,0.16060000000000002,0.7015999999999999
0.1373,0.15999999999999998,0.7026999999999999
0.137,0.1595,0.7034999999999999
0.1369,0.15819999999999998,0.7049000000000001
0.1368,0.15749999999999997,0.7057
0.1368,0.1567,0.7065
0.1363,0.1561,0.7076
0.13599999999999998,0.15530000000000002,0.7087
0.13570000000000002,0.15460000000000002,0.7097
0.1356,0.1541,0.7103
0.1354,0.1533,0.7112999999999999
0.13510000000000003,0.15259999999999999,0.7123000000000002
0.13479999999999998,0.15219999999999997,0.7129999999999999
0.1346,0.15189999999999998,0.7135
0.13419999999999999,0.15200000000000002,0.7138
0.13390000000000002,0.1519,0.7142
0.1336,0.1514,0.7150000000000001
0.13319999999999999,0.1506,0.7162
0.13289999999999996,0.15,0.7171000000000001
0.13269999999999998,0.1497,0.7175999999999999
0.1322,0.14889999999999998,0.7189000000000001
0.1319,0.1478,0.7203
0.13140000000000002,0.14730000000000001,0.7213
0.1312,0.1461,0.7227
0.131,0.14550000000000002,0.7235
0.1308,0.145,0.7242
0.1308,0.1445,0.7246999999999999
0.1305,0.14379999999999998,0.7257
0.13030000000000003,0.1431,0.7266000000000001
0.1302,0.14220000000000002,0.7276
0.1297,0.1419,0.7283999999999999
0.1296,0.14100000000000001,0.7293999999999998
0.1295,0.1404,0.7301
0.129,0.14020000000000002,0.7308
0.12880000000000003,0.13940000000000002,0.7317999999999999
0.1286,0.1389,0.7325
0.12840000000000001,0.1383,0.7332999999999998
0.12840000000000001,0.1376,0.734
0.1283,0.1372,0.7344999999999999
0.12810000000000002,0.1365,0.7354
0.12800000000000003,0.1364,0.7356
0.1279,0.1355,0.7365999999999999
0.1278,0.1346,0.7375999999999999
0.1276,0.134,0.7384000000000001
0.1274,0.13310000000000002,0.7394999999999999
0.1269,0.13249999999999998,0.7405999999999999
0.12669999999999998,0.1316,0.7417
0.12669999999999998,0.131,0.7423
0.1264,0.1303,0.7433
0.1263,0.1295,0.7442
0.12610000000000002,0.1286,0.7453
0.12589999999999998,0.128,0.7461
0.1257,0.1276,0.7467
0.12530000000000002,0.1274,0.7473
0.12520000000000003,0.12630000000000002,0.7485
0.12490000000000001,0.1257,0.7494
0.1247,0.12530000000000002,0.7499999999999999
0.1246,0.12450000000000001,0.7508999999999999
0.1246,0.12349999999999998,0.7519000000000001
0.1242,0.123,0.7528
0.12399999999999997,0.12250000000000001,0.7535000000000001
0.1237,0.12190000000000001,0.7544000000000001
0.1233,0.1214,0.7553
0.12279999999999998,0.12109999999999999,0.7561000000000001
0.12269999999999999,0.12050000000000001,0.7567999999999999
0.12269999999999999,0.11979999999999999,0.7575
0.1226,0.1187,0.7586999999999999
0.1226,0.1182,0.7592
0.12229999999999999,0.11789999999999998,0.7597999999999999
0.1222,0.11740000000000002,0.7604
0.12159999999999997,0.11710000000000001,0.7613000000000001
0.12109999999999999,0.11680000000000001,0.7621
0.12090000000000001,0.11640000000000002,0.7626999999999999
0.12079999999999998,0.11610000000000001,0.7631
0.12079999999999998,0.1155,0.7637
0.12069999999999999,0.11480000000000001,0.7645
0.12050000000000001,0.11430000000000003,0.7652
0.12050000000000001,0.11379999999999998,0.7657
0.12050000000000001,0.1135,0.766
0.12050000000000001,0.1127,0.7667999999999999
0.1204,0.1121,0.7675000000000001
0.11989999999999998,0.1119,0.7682
0.11949999999999998,0.1116,0.7689
0.1193,0.11120000000000001,0.7695000000000001
0.11920000000000001,0.11059999999999999,0.7701999999999999
0.11879999999999999,0.11019999999999999,0.771
0.11879999999999999,0.1096,0.7716000000000001
0.11879999999999999,0.1089,0.7723000000000001
0.11850000000000001,0.10859999999999999,0.7729000000000001
0.1182,0.1083,0.7735000000000001
