S,I,R
0.0,0.0225,0.9774999999999998
0.0,0.022399999999999996,0.9776
0.0,0.0222,0.9777999999999999
0.0,0.022,0.9780000000000001
0.0,0.0219,0.9781000000000001
0.0,0.0218,0.9782
0.0,0.0216,0.9783999999999999
0.0,0.0215,0.9784999999999998
0.0,0.0215,0.9784999999999998
0.0,0.0213,0.9786999999999999
0.0,0.0213,0.9786999999999999
0.0,0.0213,0.9786999999999999
0.0,0.0213,0.9786999999999999
0.0,0.0212,0.9787999999999999
0.0,0.0211,0.9789
0.0,0.0207,0.9793
0.0,0.0206,0.9794
0.0,0.020499999999999997,0.9795
0.0,0.020499999999999997,0.9795
0.0,0.0203,0.9797
0.0,0.0202,0.9798
0.0,0.02,0.9800000000000001
0.0,0.02,0.9800000000000001
0.0,0.0198,0.9802
0.0,0.019700000000000002,0.9803000000000001
0.0,0.0195,0.9804999999999999
0.0,0.0193,0.9806999999999999
0.0,0.0191,0.9808999999999999
0.0,0.0191,0.9808999999999999
0.0,0.019,0.9809999999999999
0.0,0.0189,0.9811
0.0,0.0188,0.9812000000000001
0.0,0.0186,0.9814
0.0,0.0186,0.9814
0.0,0.0184,0.9815999999999999
0.0,0.0184,0.9815999999999999
0.0,0.0183,0.9817
0.0,0.0183,0.9817
0.0,0.0182,0.9817999999999998
0.0,0.0179,0.9821
0.0,0.0174,0.9825999999999999
0.0,0.0173,0.9827
0.0,0.016999999999999998,0.983
0.0,0.0169,0.9831
0.0,0.0168,0.9832000000000001
0.0,0.0168,0.9832000000000001
0.0,0.016599999999999997,0.9833999999999999
0.0,0.016499999999999997,0.9834999999999999
0.0,0.016499999999999997,0.9834999999999999
0.0,0.016399999999999998,0.9836
0.0,0.016399999999999998,0.9836
0.0,0.0162,0.9838000000000001
0.0,0.015999999999999997,0.9840000000000002
0.0,0.015899999999999997,0.9841000000000001
0.0,0.0157,0.9843
0.0,0.015499999999999996,0.9844999999999999
0.0,0.015499999999999996,0.9844999999999999
0.0,0.015299999999999998,0.9847000000000001
0.0,0.015199999999999997,0.9848000000000001
0.0,0.014899999999999997,0.9850999999999999
0.0,0.014799999999999997,0.9852000000000001
0.0,0.014500000000000002,0.9854999999999998
0.0,0.014400000000000001,0.9856
0.0,0.0142,0.9858
0.0,0.013900000000000001,0.9861000000000001
0.0,0.013900000000000001,0.9861000000000001
0.0,0.013900000000000001,0.9861000000000001
0.0,0.013800000000000002,0.9862000000000002
0.0,0.0137,0.9863000000000002
0.0,0.0137,0.9863000000000002
0.0,0.0137,0.9863000000000002
0.0,0.0137,0.9863000000000002
0.0,0.013600000000000001,0.9864
0.0,0.013500000000000002,0.9865000000000002
0.0,0.0131,0.9869
0.0,0.013000000000000001,0.9870000000000001
0.0,0.013000000000000001,0.9870000000000001
0.0,0.0128,0.9872000000000002
0.0,0.0127,0.9873000000000001
0.0,0.0127,0.9873000000000001
0.0,0.0127,0.9873000000000001
0.0,0.0127,0.9873000000000001
0.0,0.0125,0.9875000000000002
0.0,0.0124,0.9876000000000001
0.0,0.0124,0.9876000000000001
0.0,0.0124,0.9876000000000001
0.0,0.0123,0.9877000000000002
0.0,0.0123,0.9877000000000002
0.0,0.012199999999999999,0.9878000000000002
0.0,0.012199999999999999,0.9878000000000002
0.0,0.012199999999999999,0.9878000000000002
0.0,0.012100000000000001,0.9879000000000001
0.0,0.012,0.9880000000000001
0.0,0.0119,0.9881
0.0,0.011800000000000001,0.9882000000000002
0.0,0.0117,0.9883000000000001
0.0,0.011600000000000001,0.9884000000000002
0.0,0.0115,0.9885000000000002
0.0,0.0115,0.9885000000000002
0.0,0.0115,0.9885000000000002
0.0,0.0114,0.9886000000000001
